"Object Label","Object Name","Field Label","Field Name","Namespace","Custom","Type","Calculated","Number of Rows","Number of Rows Populated","Percentage of Rows Populated"
"Permission Set","PermissionSet","Messaging Agent","PermissionsLiveMessageAgent","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Give Recognition Badges in Experience Builder Sites","PermissionsGiveRecognitionBadge","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Can Run Einstein Discovery for Reports","PermissionsCanRunAnalysis","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allows the Cloud Integration User to perform SalesforceIQ internal operations","PermissionsSalesforceIQInternal","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Einstein Search","PermissionsUseMySearch","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Remain in Salesforce Classic","PermissionsLtngPromoReserved01UserPerm","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage CRM Analytics Subscriptions","PermissionsManageSubscriptions","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage CRM Analytics Private Assets","PermissionsWaveManagePrivateAssetsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit Dataset Recipes","PermissionsCanEditDataPrepRecipe","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Add CRM Analytics Remote Connections","PermissionsAddAnalyticsRemoteConnections","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Surveys","PermissionsManageSurveys","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Instant Actionable Results","PermissionsUseAssistantDialog","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Natural Language Search","PermissionsUseQuerySuggestions","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Enable RecordVisibility API","PermissionsRecordVisibilityAPI","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Roles and Role Hierarchy","PermissionsViewRoles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Smart Data Discovery for experience users","PermissionsSmartDataDiscoveryForCommunity","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage CRM Analytics Custom Maps","PermissionsCanManageMaps","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Ignore predicate when creating model from dataset","PermissionsStoryOnDSWithPredicate","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Agent Initiated Outbound Messaging","PermissionsLMOutboundMessagingUserPerm","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Modify Data Classification","PermissionsModifyDataClassification","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow user to access privacy data","PermissionsPrivacyDataAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Query All Files","PermissionsQueryAllFiles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Modify Metadata Through Metadata API Functions","PermissionsModifyMetadata","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create CMS Workspaces and Channels","PermissionsManageCMS","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Test Sandboxes in Mobile Publisher for Experience Cloud","PermissionsSandboxTestingInCommunityApp","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Design and Deliver In-App Guidance","PermissionsCanEditPrompts","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Concealed Field Data","PermissionsViewUserPII","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Enforce Enhanced Mobile App Security","PermissionsMobileAppSecurity","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Draft Articles","PermissionsViewDraftArticles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Archived Articles","PermissionsViewArchivedArticles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Connect Org to Customer 360 Data Manager","PermissionsManageHubConnections","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create B2B Marketing Analytics Apps","PermissionsB2BMarketingAnalyticsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Tracer for External Data Sources","PermissionsTraceXdsQueries","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Opportunity Scoring Model Factors","PermissionsSCEViewAllData","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View and Act on Einstein Reply Recommendations","PermissionsReplyRecommendationUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Custom Settings","PermissionsViewAllCustomSettings","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Lookup Record Names","PermissionsViewAllForeignKeyNames","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Salesforce Surveys Advanced Features","PermissionsAllowSurveyAdvancedFeatures","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Add Recipients to CRM Analytics Notifications","PermissionsAddWaveNotificationRecipients","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Enable Salesforce CMS Integration","PermissionsHeadlessCMSAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","End Messaging Session","PermissionsLMEndMessagingSessionUserPerm","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Replies for Einstein Reply Recommendations","PermissionsEinsteinReplyManager","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Customer Experience Analytics","PermissionsManageCustomerExperienceAnalytics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Customer Experience Analytics","PermissionsUseCustomerExperienceAnalytics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Update Consent Preferences Using REST API","PermissionsConsentApiUpdate","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Enhanced Mobile App Security","PermissionsManageMobileAppSecurity","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Conversation Insights Partner Integration User","PermissionsCIPartnerIntegrationUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access drag-and-drop content builder","PermissionsAccessContentBuilder","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Employee Experience","PermissionsEmployeeExperience","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Account Switcher User","PermissionsAccountSwitcherUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Threat Detection Events","PermissionsViewAnomalyEvents","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Connect Org to Data Cloud","PermissionsManageC360AConnections","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Contact Center Agent","PermissionsIsContactCenterAgent","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Release Updates","PermissionsManageReleaseUpdates","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Profiles","PermissionsViewAllProfiles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Skip Device Activation at Login","PermissionsSkipIdentityConfirmation","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Control Call Recording","PermissionsCanToggleCallRecordings","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Learning","PermissionsLearningManager","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Contact Center Admin (Partner Telephony)","PermissionsIsContactCenterAdminBYOT","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Contact Center Agent (Partner Telephony)","PermissionsIsContactCenterAgentBYOT","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Send Custom Notifications","PermissionsSendCustomNotifications","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Delete Second-Generation Packages","PermissionsPackaging2Delete","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Autonomous Insights Data Privacy","PermissionsAutonomousAnalyticsPrivacy","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Conversation Insights for Sales","PermissionsCallCoachingUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Data Cloud Data Explorer","PermissionsAccessCdpDataExplorer","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Restriction and Scoping Rules","PermissionsViewRestrictionAndScopingRules","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow the user Basic Einstein Relationship Insights access permissions.","PermissionsAllowERIBasicAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Run Decision Tables","PermissionsDecisionTableExecUserAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","User license to access Lightning components and features delivered in Financial Services Cloud.","PermissionsFSCComprehensiveUserAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Teams Integration","PermissionsMicrosoftTeamsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage marketing setup tasks","PermissionsMarketingAdmin","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Data Pipeline Base","PermissionsSonicConsumer","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Loyalty Analytics","PermissionsManageLoyaltyAnalytics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Loyalty Analytics","PermissionsUseLoyaltyAnalytics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Bots","PermissionsBotManageBots","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Bots Training Data","PermissionsBotManageBotsTrainingData","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Trust Measures","PermissionsManageTrustMeasures","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Trust Measures","PermissionsViewTrustMeasures","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Video Conferencing with Zoom","PermissionsVideoConferenceZoomUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Conversation Insights for Service","PermissionsServiceECIUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Learning Reporting","PermissionsManageLearningReporting","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Contact Center Supervisor","PermissionsIsContactCenterSupervisor","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Salesforce Anywhere Integration Access","PermissionsIsotopeCToCUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Service Catalog","PermissionsUseSvcCatalog","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Service Catalog","PermissionsManageSvcCatalog","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Preference Manager","PermissionsManagePreferenceCenter","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Conversation Entries","PermissionsCanAccessCE","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","User Has Unlimited Erb Model Scoring","PermissionsHasUnlimitedErbScoringRequests","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Record Alerts","PermissionsFSCAlertFrameworkUserAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Revenue Intelligence User","PermissionsRevenueIntelligenceUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Connect Salesforce with Slack","PermissionsUserSlackCapabilities","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Salesforce Meetings","PermissionsSalesforceMeetingsUserPerm","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Salesforce Anywhere on Mobile","PermissionsIsotopeAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Salesforce Anywhere in Lightning Experience","PermissionsIsotopeLEX","",False,"boolean",False,448,448,100.0
